Temperature_K,SOC,Frequency_Hz,Re_Z,Im_Z,,
278.15,0.1,3319.008795914677,0.010339813523460332,9.33201334921055e-05,,
278.15,0.1,3874.6751204561283,0.010331473198826973,0.000134574,,
278.15,0.1,4523.370744772096,0.010323454416156508,0.000180849,,
278.15,0.1,5280.670574582637,0.010315637,0.000233217,,
278.15,0.1,6164.757056337161,0.010307918704868328,0.000292936,,
278.15,0.1,7196.856730011514,0.010300225,0.000361477,,
278.15,0.1,8401.749869294326,0.010292520561974803,0.000440543,,
278.15,0.1,9808.365445406671,0.010284811,0.000532092,,
278.15,0.1,11450.475699382812,0.010277142245430896,0.000638367,,
278.15,0.1,13367.506999197063,0.010269588692935984,0.000761931,,
278.15,0.1,15605.486450070717,0.010262236454649942,0.000905721,,
278.15,0.1,18218.146985669748,0.010255166678291813,0.001073117,,
278.15,0.1,21268.217472962082,0.010248442843017316,0.001268036,,
278.15,0.1,24828.92880560325,0.010242104349199659,0.001495035,,
278.15,0.1,28985.772146510622,0.010236165379255292,0.001759434,,
278.15,0.1,33838.551534282335,0.010230617,0.002067453,,
278.15,0.1,39503.780135666406,0.010225431263088197,0.002426371,,
278.15,0.1,46117.47767708251,0.010220566652439457,0.002844705,,
278.15,0.1,53838.436220334894,0.010215974705701802,0.003332421,,
278.15,0.1,62852.03269240097,0.010211606782766948,0.003901171,,
278.15,0.1,73374.67970651374,0.010207420338634386,0.004564572,,
278.15,0.1,85659.02153685482,0.010203383871159637,0.005338528,,
278.15,0.1,100000,0.010199479788820574,0.006241607,,
278.15,0.30000000000000004,0.001,0.012787610352136446,-0.000771291,,
278.15,0.30000000000000004,0.001167419,0.012766766193845615,-0.000720195,,
278.15,0.30000000000000004,0.001362868,0.012741465,-0.000682384,,
278.15,0.30000000000000004,0.001591038,0.012710592095639637,-0.000655504,,
278.15,0.30000000000000004,0.001857409,0.012673195422054567,-0.000636949,,
278.15,0.30000000000000004,0.002168375,0.012628695292396271,-0.000623833,,
278.15,0.30000000000000004,0.002531403,0.012577124597914182,-0.000613077,,
278.15,0.30000000000000004,0.002955209,0.012519328288112877,-0.000601641,,
278.15,0.30000000000000004,0.003449968,0.012457026,-0.000586886,,
278.15,0.30000000000000004,0.00402756,0.012392655263762768,-0.000566968,,
278.15,0.30000000000000004,0.004701851,0.012328997915009618,-0.000541113,,
278.15,0.30000000000000004,0.005489032,0.012268686089951165,-0.00050966,,
278.15,0.30000000000000004,0.006408003,0.012213767,-0.00047383,,
278.15,0.30000000000000004,0.007480826,0.012165462392040943,-0.00043534,,
278.15,0.30000000000000004,0.008733262,0.012124162516374683,-0.000395979,,
278.15,0.30000000000000004,0.010195378685327302,0.012089595482895356,-0.000357306,,
278.15,0.30000000000000004,0.011902282,0.012061067859333141,-0.00032049,,
278.15,0.30000000000000004,0.013894954943731374,0.012037691,-0.000286281,,
278.15,0.30000000000000004,0.016221239,0.012018550216768207,-0.000255066,,
278.15,0.30000000000000004,0.018936989,0.012002803402668327,-0.000226952,,
278.15,0.30000000000000004,0.022107407427431246,0.011989733,-0.000201859,,
278.15,0.30000000000000004,0.025808615,0.011978757170778075,-0.000179587,,
278.15,0.30000000000000004,0.030129477247269904,0.011969427582768788,-0.000159882,,
278.15,0.30000000000000004,0.035173735,0.011961408745255423,-0.000142469,,
278.15,0.30000000000000004,0.041062499,0.011954456003520669,-0.000127092,,
278.15,0.30000000000000004,0.047937156455582164,0.01194839,-0.00011352,,
278.15,0.30000000000000004,0.055962764,0.011943074494333393,-0.000101553,,
278.15,0.30000000000000004,0.065332015,0.011938400206550239,-9.10E-05,,
278.15,0.30000000000000004,0.076269859,0.011934275226862226,-8.18E-05,,
278.15,0.30000000000000004,0.089038909,0.011930620305923335,-7.37E-05,,
278.15,0.30000000000000004,0.10394574653722626,0.011927367,-6.67E-05,,
278.15,0.30000000000000004,0.12134827677491432,0.011924455,-6.07E-05,,
278.15,0.30000000000000004,0.14166432746690208,0.011921834066071222,-5.55E-05,,
278.15,0.30000000000000004,0.1653816783395673,0.011919458932544053,-5.11E-05,,
278.15,0.30000000000000004,0.19306977288832497,0.011917290686710673,-4.75E-05,,
278.15,0.30000000000000004,0.22539339047347912,0.011915294870729844,-4.46E-05,,
278.15,0.30000000000000004,0.2631286073895942,0.011913440770879732,-4.23E-05,,
278.15,0.30000000000000004,0.30718143012686966,0.011911700670693227,-4.07E-05,,
278.15,0.30000000000000004,0.3586095482011829,0.011910049137988949,-3.97E-05,,
278.15,0.30000000000000004,0.41864772882899515,0.011908462303207974,-3.92E-05,,
278.15,0.30000000000000004,0.4887374631624422,0.011906917,-3.94E-05,,
278.15,0.30000000000000004,0.5705615758781021,0.01190539,-4.03E-05,,
278.15,0.30000000000000004,0.6660846290809154,0.011903858348526601,-4.17E-05,,
278.15,0.30000000000000004,0.7776000906038036,0.011902294906704834,-4.38E-05,,
278.15,0.30000000000000004,0.9077853991937549,0.011900671182069788,-4.67E-05,,
278.15,0.30000000000000004,1.0597662486760708,0.011898953884083428,-5.04E-05,,
278.15,0.30000000000000004,1.2371916345321594,0.011897103803964502,-5.49E-05,,
278.15,0.30000000000000004,1.4443214647272804,0.011895073908344485,-6.04E-05,,
278.15,0.30000000000000004,1.6861288382868804,0.011892806983246068,-6.69E-05,,
278.15,0.30000000000000004,1.9684194472866112,0.011890232696134607,-7.46E-05,,
278.15,0.30000000000000004,2.2979709690469625,0.011887263920443336,-8.36E-05,,
278.15,0.30000000000000004,2.6826957952797246,0.011883792145813752,-9.41E-05,,
278.15,0.30000000000000004,3.1318310052438445,0.011879681784615178,-0.000106262,,
278.15,0.30000000000000004,3.6561601440851934,0.011874763192469863,-0.000120231,,
278.15,0.30000000000000004,4.268272131163821,0.011868824266216124,-0.000136229,,
278.15,0.30000000000000004,4.982863514647301,0.011861600596470363,-0.00015446,,
278.15,0.30000000000000004,5.817091329374358,0.011852764,-0.000175127,,
278.15,0.30000000000000004,6.790985029955707,0.011841912684212967,-0.000198415,,
278.15,0.30000000000000004,7.9279273894505975,0.011828556360118812,-0.000224468,,
278.15,0.30000000000000004,9.255215909791344,0.011812111783803812,-0.000253366,,
278.15,0.30000000000000004,10.804718223181286,0.011791899074671538,-0.000285082,,
278.15,0.30000000000000004,12.613637220374423,0.011767151941049414,-0.000319433,,
278.15,0.30000000000000004,14.725404276241209,0.011737045840321076,-0.000356031,,
278.15,0.30000000000000004,17.190722018585745,0.011700751690815617,-0.00039422,,
278.15,0.30000000000000004,20.068781676649664,0.011657520711577862,-0.000433038,,
278.15,0.30000000000000004,23.428684237322305,0.011606800548591138,-0.0004712,,
278.15,0.30000000000000004,27.351099530412107,0.011548372820280206,-0.000507127,,
278.15,0.30000000000000004,31.93020307691027,0.011482488895004934,-0.000539049,,
278.15,0.30000000000000004,37.27593720314938,0.011409968808763663,-0.000565171,,
278.15,0.30000000000000004,43.51665070924412,0.011332225080325851,-0.000583891,,
278.15,0.30000000000000004,50.80218046913023,0.011251184822653928,-0.000594028,,
278.15,0.30000000000000004,59.30744895010559,0.011169109,-0.000595013,,
278.15,0.30000000000000004,69.23666403,0.011088342154376025,-0.00058698,,
278.15,0.30000000000000004,80.82822192522706,0.011011036918484835,-0.000570743,,
278.15,0.30000000000000004,94.36043101,0.010938927004441636,-0.000547662,,
278.15,0.30000000000000004,110.15819387358995,0.010873179,-0.000519437,,
278.15,0.30000000000000004,128.6008080610565,0.010814347698996508,-0.000487869,,
278.15,0.30000000000000004,150.1310728908171,0.010762431373796644,-0.000454649,,
278.15,0.30000000000000004,175.26592085367585,0.010716983597680592,-0.000421205,,
278.15,0.30000000000000004,204.6088289466011,0.010677260981914669,-0.000388615,,
278.15,0.30000000000000004,238.86430789845957,0.010642368,-0.000357577,,
278.15,0.30000000000000004,278.85481717262917,0.010611383877466763,-0.000328433,,
278.15,0.30000000000000004,325.5405118685032,0.01058346,-0.000301218,,
278.15,0.30000000000000004,380.04229563658816,0.010557889734845815,-0.000275735,,
278.15,0.30000000000000004,443.66873309786064,0.010534145905766118,-0.000251631,,
278.15,0.30000000000000004,517.9474679231213,0.010511888609480402,-0.000228481,,
278.15,0.30000000000000004,604.6619009070436,0.010490944243940035,-0.000205856,,
278.15,0.30000000000000004,705.8940086618738,0.010471261968806756,-0.000183374,,
278.15,0.30000000000000004,824.0743309893649,0.010452859,-0.00016072,,
278.15,0.30000000000000004,962.0403271064761,0.010435767485649774,-0.000137647,,
278.15,0.30000000000000004,1123.1045018329517,0.010419998380833075,-0.000113944,,
278.15,0.30000000000000004,1311.133937421563,0.010405521570165674,-8.94E-05,,
278.15,0.30000000000000004,1530.6431405563565,0.010392266210006875,-6.38E-05,,
278.15,0.30000000000000004,1786.9024337358285,0.010380131,-3.68E-05,,
278.15,0.30000000000000004,2086.0644934719567,0.010368994962402454,-8.05E-06,,
278.15,0.30000000000000004,2435.3120734334125,0.010358731061442592,2.288400207866483e-05,,
278.15,0.30000000000000004,2843.030459302665,0.010349207,5.65465547803924e-05,,
278.15,0.30000000000000004,3319.008795914677,0.010340290637213203,9.358512357418529e-05,,
278.15,0.30000000000000004,3874.6751204561283,0.010331847,0.000134762,,
278.15,0.30000000000000004,4523.370744772096,0.010323744,0.000180982,,
278.15,0.30000000000000004,5280.670574582637,0.010315860071932125,0.000233309,,
278.15,0.30000000000000004,6164.757056337161,0.010308088896006996,0.000293001,,
278.15,0.30000000000000004,7196.856730011514,0.010300354432090682,0.000361523,,
278.15,0.30000000000000004,8401.749869294326,0.010292618,0.000440575,,
278.15,0.30000000000000004,9808.365445406671,0.010284885105961686,0.000532115,,
278.15,0.30000000000000004,11450.475699382812,0.010277198729025367,0.000638384,,
278.15,0.30000000000000004,13367.506999197063,0.010269632,0.000761943,,
278.15,0.30000000000000004,15605.486450070717,0.010262269919560028,0.00090573,,
278.15,0.30000000000000004,18218.146985669748,0.010255192666334142,0.001073123,,
278.15,0.30000000000000004,21268.217472962082,0.010248463060428089,0.00126804,,
278.15,0.30000000000000004,24828.92880560325,0.010242120036125736,0.001495037,,
278.15,0.30000000000000004,28985.772146510622,0.010236177,0.001759435,,
278.15,0.30000000000000004,33838.551534282335,0.010230626207058353,0.002067453,,
278.15,0.30000000000000004,39503.780135666406,0.010225438153496823,0.00242637,,
278.15,0.30000000000000004,46117.47767708251,0.010220571708829718,0.002844704,,
278.15,0.30000000000000004,53838.436220334894,0.010215978325141541,0.00333242,,
278.15,0.30000000000000004,62852.03269240097,0.010211609298955999,0.00390117,,
278.15,0.30000000000000004,73374.67970651374,0.010207422030058205,0.004564571,,
278.15,0.30000000000000004,85659.02153685482,0.010203384965986701,0.005338527,,
278.15,0.30000000000000004,100000,0.010199480468540167,0.006241606,,
278.15,0.5,0.001,0.012594214,-0.000819802,,
278.15,0.5,0.001167419,0.012572386075859211,-0.000760991,,
278.15,0.5,0.001362868,0.012546580077669206,-0.000716178,,
278.15,0.5,0.001591038,0.012515697629642036,-0.000683043,,
278.15,0.5,0.001857409,0.012478753441178565,-0.000659021,,
278.15,0.5,0.002168375,0.012435092424271947,-0.000641259,,
278.15,0.5,0.002531403,0.012384636,-0.000626693,,
278.15,0.5,0.002955209,0.012328090663970542,-0.000612263,,
278.15,0.5,0.003449968,0.012267034237881683,-0.000595267,,
278.15,0.5,0.00402756,0.012203781,-0.000573752,,
278.15,0.5,0.004701851,0.012141027442262416,-0.000546805,,
278.15,0.5,0.005489032,0.012081374,-0.000514621,,
278.15,0.5,0.006408003,0.012026879846318832,-0.000478295,,
278.15,0.5,0.007480826,0.011978804,-0.000439448,,
278.15,0.5,0.008733262,0.011937584315565977,-0.00039981,,
278.15,0.5,0.010195378685327302,0.011902991126518606,-0.000360906,,
278.15,0.5,0.011902282,0.011874363968371006,-0.000323884,,
278.15,0.5,0.013894954943731374,0.011850838,-0.000289484,,
278.15,0.5,0.016221239,0.011831515395474343,-0.000258087,,
278.15,0.5,0.018936989,0.011815566138195083,-0.000229797,,
278.15,0.5,0.022107407427431246,0.011802280689407883,-0.000204529,,
278.15,0.5,0.025808615,0.011791084,-0.000182082,,
278.15,0.5,0.030129477247269904,0.011781530728043403,-0.000162198,,
278.15,0.5,0.035173735,0.011773289,-0.000144601,,
278.15,0.5,0.041062499,0.011766118756898616,-0.00012903,,
278.15,0.5,0.047937156455582164,0.011759842820935144,-0.000115251,,
278.15,0.5,0.055962764,0.011754328513012426,-0.000103065,,
278.15,0.5,0.065332015,0.011749469152959189,-9.23E-05,,
278.15,0.5,0.076269859,0.011745174684867453,-8.28E-05,,
278.15,0.5,0.089038909,0.011741366992820523,-7.45E-05,,
278.15,0.5,0.10394574653722626,0.011737977946528136,-6.72E-05,,
278.15,0.5,0.12134827677491432,0.011734948,-6.08E-05,,
278.15,0.5,0.14166432746690208,0.011732226733631126,-5.53E-05,,
278.15,0.5,0.1653816783395673,0.011729768517379986,-5.06E-05,,
278.15,0.5,0.19306977288832497,0.011727534643633561,-4.66E-05,,
278.15,0.5,0.22539339047347912,0.011725491,-4.33E-05,,
278.15,0.5,0.2631286073895942,0.011723606770096763,-4.05E-05,,
278.15,0.5,0.30718143012686966,0.011721855516853263,-3.84E-05,,
278.15,0.5,0.3586095482011829,0.011720212822484548,-3.68E-05,,
278.15,0.5,0.41864772882899515,0.011718656538027686,-3.58E-05,,
278.15,0.5,0.4887374631624422,0.011717166,-3.52E-05,,
278.15,0.5,0.5705615758781021,0.011715721,-3.52E-05,,
278.15,0.5,0.6660846290809154,0.011714302319815087,-3.58E-05,,
278.15,0.5,0.7776000906038036,0.011712888789423921,-3.69E-05,,
278.15,0.5,0.9077853991937549,0.011711458449275413,-3.85E-05,,
278.15,0.5,1.0597662486760708,0.011709986661921388,-4.08E-05,,
278.15,0.5,1.2371916345321594,0.011708445213812573,-4.38E-05,,
278.15,0.5,1.4443214647272804,0.011706801030923124,-4.76E-05,,
278.15,0.5,1.6861288382868804,0.011705014615856992,-5.21E-05,,
278.15,0.5,1.9684194472866112,0.011703038113600352,-5.75E-05,,
278.15,0.5,2.2979709690469625,0.011700812893990801,-6.40E-05,,
278.15,0.5,2.6826957952797246,0.011698266518568187,-7.15E-05,,
278.15,0.5,3.1318310052438445,0.011695308940113476,-8.04E-05,,
278.15,0.5,3.6561601440851934,0.011691828,-9.06E-05,,
278.15,0.5,4.268272131163821,0.011687682446714087,-0.000102371,,
278.15,0.5,4.982863514647301,0.011682697176176877,-0.000115885,,
278.15,0.5,5.817091329374358,0.011676652576849366,-0.000131311,,
278.15,0.5,6.790985029955707,0.011669276149986139,-0.000148828,,
278.15,0.5,7.9279273894505975,0.011660231982454892,-0.000168602,,
278.15,0.5,9.255215909791344,0.011649110607752988,-0.000190773,,
278.15,0.5,10.804718223181286,0.011635420736126924,-0.000215426,,
278.15,0.5,12.613637220374423,0.011618585678908767,-0.000242566,,
278.15,0.5,14.725404276241209,0.011597948691311985,-0.000272071,,
278.15,0.5,17.190722018585745,0.011572792900246522,-0.000303647,,
278.15,0.5,20.068781676649664,0.011542382,-0.00033678,,
278.15,0.5,23.428684237322305,0.011506030202491439,-0.000370689,,
278.15,0.5,27.351099530412107,0.011463196,-0.000404305,,
278.15,0.5,31.93020307691027,0.011413604709931467,-0.000436287,,
278.15,0.5,37.27593720314938,0.011357376390241349,-0.000465093,,
278.15,0.5,43.51665070924412,0.011295124896293682,-0.000489121,,
278.15,0.5,50.80218046913023,0.011228001070125582,-0.000506897,,
278.15,0.5,59.30744895010559,0.011157642702246803,-0.00051729,,
278.15,0.5,69.23666403,0.011086024866467642,-0.000519698,,
278.15,0.5,80.82822192522706,0.011015232482992144,-0.000514155,,
278.15,0.5,94.36043101,0.010947204628346096,-0.000501321,,
278.15,0.5,110.15819387358995,0.010883510497173671,-0.000482369,,
278.15,0.5,128.6008080610565,0.010825205362558989,-0.000458789,,
278.15,0.5,150.1310728908171,0.010772787529440428,-0.000432162,,
278.15,0.5,175.26592085367585,0.010726247325763535,-0.000403967,,
278.15,0.5,204.6088289466011,0.010685179,-0.000375433,,
278.15,0.5,238.86430789845957,0.01064892,-0.000347459,,
278.15,0.5,278.85481717262917,0.010616688808452367,-0.000320595,,
278.15,0.5,325.5405118685032,0.010587706138503643,-0.000295071,,
278.15,0.5,380.04229563658816,0.010561282,-0.000270849,,
278.15,0.5,443.66873309786064,0.010536872602016713,-0.000247705,,
278.15,0.5,517.9474679231213,0.010514106909737598,-0.000225307,,
278.15,0.5,604.6619009070436,0.010492773632311388,-0.000203288,,
278.15,0.5,705.8940086618738,0.010472787673927841,-0.000181304,,
278.15,0.5,824.0743309893649,0.010454139304002843,-0.000159066,,
278.15,0.5,962.0403271064761,0.010436843057284654,-0.000136338,,
278.15,0.5,1123.1045018329517,0.010420898656433973,-0.000112918,,
278.15,0.5,1311.133937421563,0.010406270512690562,-8.86E-05,,
278.15,0.5,1530.6431405563565,0.010392884831735422,-6.32E-05,,
278.15,0.5,1786.9024337358285,0.010380637970979944,-3.63E-05,,
278.15,0.5,2086.0644934719567,0.010369408264132232,-7.69E-06,,
278.15,0.5,2435.3120734334125,0.010359065555566864,2.315034382700156e-05,,
278.15,0.5,2843.030459302665,0.010349476,5.674533044799644e-05,,
278.15,0.5,3319.008795914677,0.010340505358981521,9.373232952727587e-05,,
278.15,0.5,3874.6751204561283,0.010332017063604319,0.000134871,,
278.15,0.5,4523.370744772096,0.010323878310296018,0.000181061,,
278.15,0.5,5280.670574582637,0.010315964796739413,0.000233367,,
278.15,0.5,6164.757056337161,0.010308170326585224,0.000293043,,
278.15,0.5,7196.856730011514,0.010300417529748506,0.000361553,,
278.15,0.5,8401.749869294326,0.010292667217935524,0.000440597,,
278.15,0.5,9808.365445406671,0.010284922975145884,0.000532132,,
278.15,0.5,11450.475699382812,0.010277228198177741,0.000638396,,
278.15,0.5,13367.506999197063,0.010269655051875241,0.000761952,,
278.15,0.5,15605.486450070717,0.010262287999728939,0.000905736,,
278.15,0.5,18218.146985669748,0.010255206879940361,0.001073127,,
278.15,0.5,21268.217472962082,0.010248474216688576,0.001268043,,
278.15,0.5,24828.92880560325,0.010242128745515593,0.001495039,,
278.15,0.5,28985.772146510622,0.010236184198824648,0.001759436,,
278.15,0.5,33838.551534282335,0.010230631347874176,0.002067453,,
278.15,0.5,39503.780135666406,0.010225442,0.00242637,,
278.15,0.5,46117.47767708251,0.010220575,0.002844703,,
278.15,0.5,53838.436220334894,0.010215980353962338,0.003332419,,
278.15,0.5,62852.03269240097,0.010211610709867864,0.003901169,,
278.15,0.5,73374.67970651374,0.010207423,0.00456457,,
278.15,0.5,85659.02153685482,0.010203385580216866,0.005338527,,
278.15,0.5,100000,0.010199480849999493,0.006241606,,
278.15,0.7000000000000001,0.001,0.012626477756854035,-0.001069891,,
278.15,0.7000000000000001,0.001167419,0.012601238415728949,-0.000979982,,
278.15,0.7000000000000001,0.001362868,0.012571993,-0.000908318,,
278.15,0.7000000000000001,0.001591038,0.012537721443907355,-0.000852013,,
278.15,0.7000000000000001,0.001857409,0.012497461911039034,-0.00080802,,
278.15,0.7000000000000001,0.002168375,0.012450546440934554,-0.00077306,,
278.15,0.7000000000000001,0.002531403,0.012396872364973124,-0.000743679,,
278.15,0.7000000000000001,0.002955209,0.012337129830247415,-0.000716464,,
278.15,0.7000000000000001,0.003449968,0.012272891631617044,-0.000688395,,
278.15,0.7000000000000001,0.00402756,0.012206483111769556,-0.000657245,,
278.15,0.7000000000000001,0.004701851,0.012140624,-0.000621869,,
278.15,0.7000000000000001,0.005489032,0.012077941736619954,-0.000582272,,
278.15,0.7000000000000001,0.006408003,0.012020521241377338,-0.000539397,,
278.15,0.7000000000000001,0.007480826,0.011969643454537045,-0.000494745,,
278.15,0.7000000000000001,0.008733262,0.011925757189722518,-0.00044995,,
278.15,0.7000000000000001,0.010195378685327302,0.011888635592853896,-0.000406454,,
278.15,0.7000000000000001,0.011902282,0.011857615089217913,-0.000365337,,
278.15,0.7000000000000001,0.013894954943731374,0.011831826229829607,-0.000327275,,
278.15,0.7000000000000001,0.016221239,0.011810366165092592,-0.000292593,,
278.15,0.7000000000000001,0.018936989,0.011792402525188789,-0.000261345,,
278.15,0.7000000000000001,0.022107407427431246,0.011777222509269604,-0.000233406,,
278.15,0.7000000000000001,0.025808615,0.011764247320984142,-0.000208542,,
278.15,0.7000000000000001,0.030129477247269904,0.011753027,-0.000186464,,
278.15,0.7000000000000001,0.035173735,0.011743226,-0.000166871,,
278.15,0.7000000000000001,0.041062499,0.011734596125886714,-0.00014948,,
278.15,0.7000000000000001,0.047937156455582164,0.011726957881714652,-0.000134037,,
278.15,0.7000000000000001,0.055962764,0.011720173121124553,-0.000120326,,
278.15,0.7000000000000001,0.065332015,0.011714130631177953,-0.000108162,,
278.15,0.7000000000000001,0.076269859,0.011708736,-9.74E-05,,
278.15,0.7000000000000001,0.089038909,0.011703906,-8.79E-05,,
278.15,0.7000000000000001,0.10394574653722626,0.011699569,-7.95E-05,,
278.15,0.7000000000000001,0.12134827677491432,0.011695661360589367,-7.21E-05,,
278.15,0.7000000000000001,0.14166432746690208,0.011692126718321691,-6.56E-05,,
278.15,0.7000000000000001,0.1653816783395673,0.011688916638747026,-6.00E-05,,
278.15,0.7000000000000001,0.19306977288832497,0.011685988,-5.52E-05,,
278.15,0.7000000000000001,0.22539339047347912,0.011683303419041051,-5.11E-05,,
278.15,0.7000000000000001,0.2631286073895942,0.011680828625039464,-4.76E-05,,
278.15,0.7000000000000001,0.30718143012686966,0.011678533731594963,-4.48E-05,,
278.15,0.7000000000000001,0.3586095482011829,0.011676391686409472,-4.25E-05,,
278.15,0.7000000000000001,0.41864772882899515,0.011674377862804059,-4.08E-05,,
278.15,0.7000000000000001,0.4887374631624422,0.011672469439616945,-3.96E-05,,
278.15,0.7000000000000001,0.5705615758781021,0.011670645,-3.90E-05,,
278.15,0.7000000000000001,0.6660846290809154,0.011668882600138137,-3.89E-05,,
278.15,0.7000000000000001,0.7776000906038036,0.011667161537674763,-3.94E-05,,
278.15,0.7000000000000001,0.9077853991937549,0.011665459081714406,-4.05E-05,,
278.15,0.7000000000000001,1.0597662486760708,0.011663750864874183,-4.22E-05,,
278.15,0.7000000000000001,1.2371916345321594,0.011662009664097079,-4.45E-05,,
278.15,0.7000000000000001,1.4443214647272804,0.011660204263097511,-4.75E-05,,
278.15,0.7000000000000001,1.6861288382868804,0.011658298,-5.13E-05,,
278.15,0.7000000000000001,1.9684194472866112,0.011656247481819614,-5.59E-05,,
278.15,0.7000000000000001,2.2979709690469625,0.011653999674230081,-6.15E-05,,
278.15,0.7000000000000001,2.6826957952797246,0.011651490066642392,-6.81E-05,,
278.15,0.7000000000000001,3.1318310052438445,0.011648639,-7.59E-05,,
278.15,0.7000000000000001,3.6561601440851934,0.011645347368475702,-8.50E-05,,
278.15,0.7000000000000001,4.268272131163821,0.011641491938457187,-9.56E-05,,
278.15,0.7000000000000001,4.982863514647301,0.011636919,-0.000107732,,
278.15,0.7000000000000001,5.817091329374358,0.011631435,-0.000121667,,
278.15,0.7000000000000001,6.790985029955707,0.011624801783878654,-0.000137557,,
278.15,0.7000000000000001,7.9279273894505975,0.011616722651243687,-0.000155571,,
278.15,0.7000000000000001,9.255215909791344,0.011606834145203946,-0.000175861,,
278.15,0.7000000000000001,10.804718223181286,0.011594696169737696,-0.000198538,,
278.15,0.7000000000000001,12.613637220374423,0.011579785495049604,-0.000223648,,
278.15,0.7000000000000001,14.725404276241209,0.011561495673440845,-0.000251138,,
278.15,0.7000000000000001,17.190722018585745,0.011539148317507493,-0.000280808,,
278.15,0.7000000000000001,20.068781676649664,0.011512022064047915,-0.000312262,,
278.15,0.7000000000000001,23.428684237322305,0.011479405983305947,-0.000344863,,
278.15,0.7000000000000001,27.351099530412107,0.011440682384750817,-0.000377692,,
278.15,0.7000000000000001,31.93020307691027,0.011395438358764269,-0.000409542,,
278.15,0.7000000000000001,37.27593720314938,0.011343595066375497,-0.000438961,,
278.15,0.7000000000000001,43.51665070924412,0.011285530067177063,-0.000464363,,
278.15,0.7000000000000001,50.80218046913023,0.011222155891889735,-0.000484193,,
278.15,0.7000000000000001,59.30744895010559,0.011154916,-0.000497155,,
278.15,0.7000000000000001,69.23666403,0.011085673120464917,-0.000502418,,
278.15,0.7000000000000001,80.82822192522706,0.011016500329585607,-0.000499775,,
278.15,0.7000000000000001,94.36043101,0.010949414006909217,-0.000489675,,
278.15,0.7000000000000001,110.15819387358995,0.010886119733308986,-0.000473146,,
278.15,0.7000000000000001,128.6008080610565,0.010827830579111356,-0.000451601,,
278.15,0.7000000000000001,150.1310728908171,0.010775192774834928,-0.000426612,,
278.15,0.7000000000000001,175.26592085367585,0.010728316,-0.00039969,,
278.15,0.7000000000000001,204.6088289466011,0.010686880259898392,-0.000372117,,
278.15,0.7000000000000001,238.86430789845957,0.010650275748269197,-0.000344857,,
278.15,0.7000000000000001,278.85481717262917,0.010617749831790502,-0.00031852,,
278.15,0.7000000000000001,325.5405118685032,0.010588531860291416,-0.000293387,,
278.15,0.7000000000000001,380.04229563658816,0.010561929570178473,-0.000269462,,
278.15,0.7000000000000001,443.66873309786064,0.010537391256661274,-0.000246552,,
278.15,0.7000000000000001,517.9474679231213,0.010514532885630267,-0.000224345,,
278.15,0.7000000000000001,604.6619009070436,0.010493131877682194,-0.000202487,,
278.15,0.7000000000000001,705.8940086618738,0.010473093603566153,-0.000180641,,
278.15,0.7000000000000001,824.0743309893649,0.010454401824491961,-0.000158522,,
278.15,0.7000000000000001,962.0403271064761,0.010437067507756538,-0.000135895,,
278.15,0.7000000000000001,1123.1045018329517,0.010421089001929163,-0.000112559,,
278.15,0.7000000000000001,1311.133937421563,0.010406431,-8.83E-05,,
278.15,0.7000000000000001,1530.6431405563565,0.010393018584950325,-6.29E-05,,
278.15,0.7000000000000001,1786.9024337358285,0.010380749510662386,-3.61E-05,,
278.15,0.7000000000000001,2086.0644934719567,0.010369501420072215,-7.54E-06,,
278.15,0.7000000000000001,2435.3120734334125,0.010359143656572836,2.327485982499226e-05,,
278.15,0.7000000000000001,2843.030459302665,0.010349542077679453,5.6845945615635574e-05,,
278.15,0.7000000000000001,3319.008795914677,0.010340560956377016,9.38133306803211e-05,,
278.15,0.7000000000000001,3874.6751204561283,0.010332064176363433,0.000134936,,
278.15,0.7000000000000001,4523.370744772096,0.010323918,0.000181112,,
278.15,0.7000000000000001,5280.670574582637,0.010315998696624395,0.000233408,,
278.15,0.7000000000000001,6164.757056337161,0.010308199044849118,0.000293075,,
278.15,0.7000000000000001,7196.856730011514,0.010300442,0.000361578,,
278.15,0.7000000000000001,8401.749869294326,0.010292688,0.000440616,,
278.15,0.7000000000000001,9808.365445406671,0.010284940101847655,0.000532146,,
278.15,0.7000000000000001,11450.475699382812,0.010277242461860677,0.000638407,,
278.15,0.7000000000000001,13367.506999197063,0.010269666843617452,0.00076196,,
278.15,0.7000000000000001,15605.486450070717,0.010262297664498562,0.000905741,,
278.15,0.7000000000000001,18218.146985669748,0.010255214723875495,0.001073131,,
278.15,0.7000000000000001,21268.217472962082,0.010248480511882187,0.001268045,,
278.15,0.7000000000000001,24828.92880560325,0.010242134,0.00149504,,
278.15,0.7000000000000001,28985.772146510622,0.010236188093320558,0.001759436,,
278.15,0.7000000000000001,33838.551534282335,0.010230634337551323,0.002067453,,
278.15,0.7000000000000001,39503.780135666406,0.010225444,0.00242637,,
278.15,0.7000000000000001,46117.47767708251,0.010220576197890298,0.002844703,,
278.15,0.7000000000000001,53838.436220334894,0.010215981541563725,0.003332419,,
278.15,0.7000000000000001,62852.03269240097,0.010211611536301724,0.003901169,,
278.15,0.7000000000000001,73374.67970651374,0.010207423534694981,0.00456457,,
278.15,0.7000000000000001,85659.02153685482,0.010203385940317894,0.005338526,,
